game_id,round_id,role_id,pass1_matrix_json,pass1_reasoning
G150,2,P3,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P4"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: After a second all-yes FAIL, he needs to keep insisting he didn’t sabotage while pushing attention onto the new failed team, so Deflection fits his reactive defensive line. P2: As a low-GRS Good now implicated by being on the Round 2 fail team, he’ll try to clear himself by dumping process/details and timelines, making Over-explaining the most likely sincere-but-messy posture. P4: As high-Mach leader of the failed Round 2 team, he should stay composed and focus discussion on the Round 1 fail pair/structure (true but selectively weighted) to steer blame away from himself, i.e., Misleading emphasis. P5: With two consecutive fails and P5 now directly involved in the second, a moderate-GRS Good benefits from committing to concrete, checkable inferences (vote patterns + team overlaps) to pressure a clean team next, so Evidence sharing."
G151,2,P4,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Self-justification"",""scale"":""GRS"",""level"":""Low""}
}","P1: After leading a team that failed again, low Mach-IV needs a simple blame-shift onto vote patterns/others rather than intricate framing, so Deflection is safest. P2: With two consecutive fails and clear overlap (P1 present on both, P3 newly added on R2), high GRS should move from quiet to concrete, structured Evidence sharing. P3: Coming off prior misframing and now implicated by a fail, moderate Mach-IV can selectively highlight alternative culprits (e.g., P5 from R1 or P2 being on R2) via Cherry-picking to dilute the P1+P3 narrative. P5: As the R1 leader tied to the first fail and having approved R2, low GRS benefits from straightforward Self-justification to explain decisions without overreaching into complex accusations."
G152,2,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""}
}","P1: With two consecutive fails (including a fail on a quest he was on) a high-Mach evil should pivot from overt gaslighting to truth-based framing, emphasizing vote patterns/leader blame to dilute the obvious P1/P3 suspect set. P2: As Round 2 leader on a failed all-yes team, P2 must move from justification to structured evidence (teams, votes, and implications) to rebuild trust and drive the table toward actionable exclusions. P3: Sitting on the second failed quest makes P3 a prime suspect, so a low-Mach evil will most plausibly cling to reactive redirection (blame the leader/team construction, question assumptions) rather than craft a sophisticated alternate world. P5: High-GRS good now has enough public data to hard-commit to factual case-building (two fail teams’ overlaps and what all-yes approval implies) to anchor the group’s next proposal."
G153,2,P4,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Perspective-taking"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With two consecutive FAILs and P1 tied to the first failed team, a Moderate Mach evil should pivot from bragging to deflection by pushing blame onto the Round 2 proposer/team composition. P2: As the Round 2 leader on a failed 3-person mission, low-GRS good is likely to be pressured and should use defensive disclosure to restate their vote/intent and narrow what they claim without overcommitting to reads. P3: High-Mach evil who just sat on a unanimously approved failed quest benefits from misleading emphasis—highlighting true but non-diagnostic points (e.g., unanimity, leader responsibility) to steer suspicion off themselves. P5: With no direct new incrimination but rising table uncertainty, moderate-GRS good should use perspective-taking to reconcile competing accusations and guide the group toward a workable consensus team next."
G154,2,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""Moderate""},
  ""P5"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""}
}","P1: With two consecutive FAILs and P4 staying quiet, P1 should steer attention onto vote patterns and leader-choice minutiae that are true but non-diagnostic to keep heat off the evil pair. P2: As High GRS on a team that just failed, P2 should pivot from logic to concrete public facts (Quest 1 team, Quest 2 team, who voted N/Y) to narrow suspects quickly. P3: As a moderate GRS good who was also on the failed Quest 2, P3 should give a structured explanation of why the most consistent world is that P5 is evil (and possibly one of P1/P4 from Quest 1) while outlining safe next-team constraints. P5: As the Round 2 leader on the failing team, low Mach-IV P5 benefits most from bluntly redirecting blame toward P2/P3 (""one of you must have failed"") and away from their leadership decision to avoid being the obvious culprit."
G155,2,P4,"{
  ""P1"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P2"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Misleading emphasis"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Rational justification"",""scale"":""GRS"",""level"":""High""}
}","P1: With two consecutive FAILs and P1 not on Quest 2, shift from framed defensiveness into concrete public accounting of teams/votes to isolate likely Evil (especially the common denominator P2). P2: As the only overlapping member of both failed quests, adopt defensive redirection onto alternative narratives (team-size variance, leader responsibility, vote patterns) to dilute the overlap tell. P3: After being on the first failed team, keep pressure off self by spotlighting true-but-secondary details (e.g., unanimity on the second failed proposal, how Good leaders can be wrong) to steer heat toward Good. P5: As high-GRS and not on Quest 2, continue structured logic to contrast the two fails and advocate a test team excluding the overlap suspect while sounding collaborative rather than accusatory."
G156,2,P4,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With both quests failing, P1 needs to pivot from bold lying into deflection—pushing suspicion onto P2/P3 leadership choices while minimizing direct factual claims. P2: As the R1 leader on a failed 2-person quest, P2 is structurally blamed, so defensive disclosure (what they intended, what they’ll accept in future teams) is the most credible low-GRS posture. P3: As the R2 leader on an all-yes team that still failed, P3 should use truthful misdirection—lean into real process points (unanimous approval, limited info) to steer blame toward safer Good targets without hard claims. P5: Two fails provide enough public data for P5 to switch from noisy sincerity to evidence sharing—summarizing vote/roster implications (fail sets intersect at P1/P3) to anchor the table’s next-team logic."
G157,2,P4,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Low""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""High""},
  ""P3"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""False consensus"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Noisy sincerity"",""scale"":""GRS"",""level"":""Low""}
}","P1: After leading and being on a second failed quest, low Mach-IV survival demands redirecting blame onto vote patterns/others rather than cleanly accounting for why his team configuration keeps failing.
P2: Two consecutive fails with P1 present gives enough public evidence to move from hedged probabilities to structured, concrete inference about which pairs/sets are impossible.
P3: With two evils likely implicated by the Round 2 team (P1/P3), moderate Mach-IV benefits from manufacturing agreement and steering the table toward an alternative suspect set to protect the core.
P5: As the Round 1 leader tied to the first fail and low GRS, he’s best served by earnest but messy processing (who to trust, why he voted yes again) rather than crisp accusations that could backfire."
G158,2,P4,"{
  ""P1"": {""row"":""Selective / Framing"",""col"":""Opportunistic"",""tactic"":""Cherry-picking"",""scale"":""Mach-IV"",""level"":""High""},
  ""P2"": {""row"":""Transparent"",""col"":""Cooperative"",""tactic"":""Evidence sharing"",""scale"":""GRS"",""level"":""Moderate""},
  ""P3"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P5"": {""row"":""Transparent"",""col"":""Defensive"",""tactic"":""Defensive disclosure"",""scale"":""GRS"",""level"":""High""}
}","P1: After approving a failed R2 team that included P3, High Mach-IV benefits from cherry-picking vote patterns (e.g., P4’s lone reject) to steer heat off the evil pair and keep a ‘reasonable process’ frame. P2: With two failures and P2’s own team (with P3) failing, Moderate GRS should shift from hedging to evidence sharing by laying out concrete constraint logic pointing to P1/P3 as the most consistent sabotage set. P3: Being directly implicated by the R2 fail while sitting on the quest, Moderate Mach-IV should deflect by redirecting suspicion toward safer targets (e.g., ‘P2 could be the common factor in R2’ or ‘P4’s R1 pick caused this spiral’) rather than over-arguing specifics. P5: As the R2 leader whose proposed team just failed, High GRS is likely to be questioned, so defensive disclosure (clear minimal rationale + willingness to adjust) preserves credibility while pivoting to tighter teams excluding suspected links."
G159,2,P4,"{
  ""P1"": {""row"":""Counterfactual"",""col"":""Defensive"",""tactic"":""Deflection"",""scale"":""Mach-IV"",""level"":""Moderate""},
  ""P2"": {""row"":""Careless-to-truth"",""col"":""Cooperative"",""tactic"":""Over-explaining"",""scale"":""GRS"",""level"":""Low""},
  ""P3"": {""row"":""Transparent"",""col"":""Adversarial"",""tactic"":""Truthful misdirection"",""scale"":""Mach-IV"",""level"":""High""},
  ""P5"": {""row"":""Selective / Framing"",""col"":""Cooperative"",""tactic"":""Bayesian hedging"",""scale"":""GRS"",""level"":""Moderate""}
}","P1: With two consecutive FAILs and P1 voting Y on the all-approved Round 2 team, a defensive redirect onto P2/P3 or the leaders’ choices is the safest way to shed heat without needing crisp factual claims. P2: As the Round 2 leader on a team that failed, low-GRS good will try to re-litigate their logic and timeline in detail to prove intent, producing cooperative but rambling over-explanation. P3: After being on the Round 2 failing team, high-Mach evil benefits from sounding analytically honest (vote patterns, team-splitting logic) while subtly steering attention toward P2’s leadership and away from themselves. P5: Two fails create real but noisy evidence, so moderate-GRS good should quantify competing worlds (P2 vs P1 vs P3) and stay flexible while pushing for a cleaner test team next."
